,members,p1_members,p2_members,p1_r2,p2_r2,p1_avg_diff,p2_avg_diff
0,"TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.39","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.83","TWOWAY.1DUQ.7.euler.39,TWOWAY.1DUQ.7.euler.175",0.602934829739,0.710168228774,1.00999893771,0.780901817007
1,"TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.175","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.83","TWOWAY.1DUQ.7.euler.39,TWOWAY.1DUQ.7.euler.175",0.602934829739,0.710168228774,1.00999893771,0.780901817007
2,"TWOWAY.1DUQ.7.euler.83,TWOWAY.1DUQ.7.euler.39","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.83","TWOWAY.1DUQ.7.euler.39,TWOWAY.1DUQ.7.euler.175",0.602934829739,0.710168228774,1.00999893771,0.780901817007
3,"TWOWAY.1DUQ.7.euler.83,TWOWAY.1DUQ.7.euler.175","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.83","TWOWAY.1DUQ.7.euler.39,TWOWAY.1DUQ.7.euler.175",0.602934829739,0.710168228774,1.00999893771,0.780901817007
4,"TWOWAY.1DUQ.7.euler.433,TWOWAY.1DUQ.7.euler.258","TWOWAY.1DUQ.7.euler.433,TWOWAY.1DUQ.7.euler.414","TWOWAY.1DUQ.7.euler.258,TWOWAY.1DUQ.7.euler.10",0.544477184937,0.602003943996,1.2406463119,0.901030123545
5,"TWOWAY.1DUQ.7.euler.433,TWOWAY.1DUQ.7.euler.10","TWOWAY.1DUQ.7.euler.433,TWOWAY.1DUQ.7.euler.414","TWOWAY.1DUQ.7.euler.258,TWOWAY.1DUQ.7.euler.10",0.544477184937,0.602003943996,1.2406463119,0.901030123545
6,"TWOWAY.1DUQ.7.euler.414,TWOWAY.1DUQ.7.euler.258","TWOWAY.1DUQ.7.euler.433,TWOWAY.1DUQ.7.euler.414","TWOWAY.1DUQ.7.euler.258,TWOWAY.1DUQ.7.euler.10",0.544477184937,0.602003943996,1.2406463119,0.901030123545
7,"TWOWAY.1DUQ.7.euler.414,TWOWAY.1DUQ.7.euler.10","TWOWAY.1DUQ.7.euler.433,TWOWAY.1DUQ.7.euler.414","TWOWAY.1DUQ.7.euler.258,TWOWAY.1DUQ.7.euler.10",0.544477184937,0.602003943996,1.2406463119,0.901030123545
8,"TWOWAY.1DUQ.7.euler.157,TWOWAY.1DUQ.7.euler.443","TWOWAY.1DUQ.7.euler.157,TWOWAY.1DUQ.7.euler.348","TWOWAY.1DUQ.7.euler.443,TWOWAY.1DUQ.7.euler.22",0.649883431352,0.602002061763,1.25008979311,1.02352259688
9,"TWOWAY.1DUQ.7.euler.157,TWOWAY.1DUQ.7.euler.22","TWOWAY.1DUQ.7.euler.157,TWOWAY.1DUQ.7.euler.348","TWOWAY.1DUQ.7.euler.443,TWOWAY.1DUQ.7.euler.22",0.649883431352,0.602002061763,1.25008979311,1.02352259688
10,"TWOWAY.1DUQ.7.euler.348,TWOWAY.1DUQ.7.euler.443","TWOWAY.1DUQ.7.euler.157,TWOWAY.1DUQ.7.euler.348","TWOWAY.1DUQ.7.euler.443,TWOWAY.1DUQ.7.euler.22",0.649883431352,0.602002061763,1.25008979311,1.02352259688
11,"TWOWAY.1DUQ.7.euler.348,TWOWAY.1DUQ.7.euler.22","TWOWAY.1DUQ.7.euler.157,TWOWAY.1DUQ.7.euler.348","TWOWAY.1DUQ.7.euler.443,TWOWAY.1DUQ.7.euler.22",0.649883431352,0.602002061763,1.25008979311,1.02352259688
12,"TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.447","TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.252","TWOWAY.1DUQ.7.euler.447,TWOWAY.1DUQ.7.euler.243",0.732852335471,0.616768209291,0.910077915966,0.884655509238
13,"TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.243","TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.252","TWOWAY.1DUQ.7.euler.447,TWOWAY.1DUQ.7.euler.243",0.732852335471,0.616768209291,0.910077915966,0.884655509238
14,"TWOWAY.1DUQ.7.euler.252,TWOWAY.1DUQ.7.euler.447","TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.252","TWOWAY.1DUQ.7.euler.447,TWOWAY.1DUQ.7.euler.243",0.732852335471,0.616768209291,0.910077915966,0.884655509238
15,"TWOWAY.1DUQ.7.euler.252,TWOWAY.1DUQ.7.euler.243","TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.252","TWOWAY.1DUQ.7.euler.447,TWOWAY.1DUQ.7.euler.243",0.732852335471,0.616768209291,0.910077915966,0.884655509238
16,"TWOWAY.1DUQ.7.euler.382,TWOWAY.1DUQ.7.euler.243","TWOWAY.1DUQ.7.euler.382,TWOWAY.1DUQ.7.euler.481","TWOWAY.1DUQ.7.euler.243,TWOWAY.1DUQ.7.euler.357",0.720919881498,0.5815916078,0.851883268542,1.17952404155
17,"TWOWAY.1DUQ.7.euler.382,TWOWAY.1DUQ.7.euler.357","TWOWAY.1DUQ.7.euler.382,TWOWAY.1DUQ.7.euler.481","TWOWAY.1DUQ.7.euler.243,TWOWAY.1DUQ.7.euler.357",0.720919881498,0.5815916078,0.851883268542,1.17952404155
18,"TWOWAY.1DUQ.7.euler.481,TWOWAY.1DUQ.7.euler.243","TWOWAY.1DUQ.7.euler.382,TWOWAY.1DUQ.7.euler.481","TWOWAY.1DUQ.7.euler.243,TWOWAY.1DUQ.7.euler.357",0.720919881498,0.5815916078,0.851883268542,1.17952404155
19,"TWOWAY.1DUQ.7.euler.481,TWOWAY.1DUQ.7.euler.357","TWOWAY.1DUQ.7.euler.382,TWOWAY.1DUQ.7.euler.481","TWOWAY.1DUQ.7.euler.243,TWOWAY.1DUQ.7.euler.357",0.720919881498,0.5815916078,0.851883268542,1.17952404155
20,"TWOWAY.1DUQ.7.euler.186,TWOWAY.1DUQ.7.euler.125","TWOWAY.1DUQ.7.euler.186,TWOWAY.1DUQ.7.euler.46","TWOWAY.1DUQ.7.euler.125,TWOWAY.1DUQ.7.euler.345",0.113823752972,0.698143896601,2.09356090925,0.768845266906
21,"TWOWAY.1DUQ.7.euler.186,TWOWAY.1DUQ.7.euler.345","TWOWAY.1DUQ.7.euler.186,TWOWAY.1DUQ.7.euler.46","TWOWAY.1DUQ.7.euler.125,TWOWAY.1DUQ.7.euler.345",0.113823752972,0.698143896601,2.09356090925,0.768845266906
22,"TWOWAY.1DUQ.7.euler.46,TWOWAY.1DUQ.7.euler.125","TWOWAY.1DUQ.7.euler.186,TWOWAY.1DUQ.7.euler.46","TWOWAY.1DUQ.7.euler.125,TWOWAY.1DUQ.7.euler.345",0.113823752972,0.698143896601,2.09356090925,0.768845266906
23,"TWOWAY.1DUQ.7.euler.46,TWOWAY.1DUQ.7.euler.345","TWOWAY.1DUQ.7.euler.186,TWOWAY.1DUQ.7.euler.46","TWOWAY.1DUQ.7.euler.125,TWOWAY.1DUQ.7.euler.345",0.113823752972,0.698143896601,2.09356090925,0.768845266906
24,"TWOWAY.1DUQ.7.euler.209,TWOWAY.1DUQ.7.euler.83","TWOWAY.1DUQ.7.euler.209,TWOWAY.1DUQ.7.euler.469","TWOWAY.1DUQ.7.euler.83,TWOWAY.1DUQ.7.euler.118",0.568016796418,0.624146185135,1.06063107198,0.973902902672
25,"TWOWAY.1DUQ.7.euler.209,TWOWAY.1DUQ.7.euler.118","TWOWAY.1DUQ.7.euler.209,TWOWAY.1DUQ.7.euler.469","TWOWAY.1DUQ.7.euler.83,TWOWAY.1DUQ.7.euler.118",0.568016796418,0.624146185135,1.06063107198,0.973902902672
26,"TWOWAY.1DUQ.7.euler.469,TWOWAY.1DUQ.7.euler.83","TWOWAY.1DUQ.7.euler.209,TWOWAY.1DUQ.7.euler.469","TWOWAY.1DUQ.7.euler.83,TWOWAY.1DUQ.7.euler.118",0.568016796418,0.624146185135,1.06063107198,0.973902902672
27,"TWOWAY.1DUQ.7.euler.469,TWOWAY.1DUQ.7.euler.118","TWOWAY.1DUQ.7.euler.209,TWOWAY.1DUQ.7.euler.469","TWOWAY.1DUQ.7.euler.83,TWOWAY.1DUQ.7.euler.118",0.568016796418,0.624146185135,1.06063107198,0.973902902672
28,"TWOWAY.1DUQ.7.euler.234,TWOWAY.1DUQ.7.euler.387","TWOWAY.1DUQ.7.euler.234,TWOWAY.1DUQ.7.euler.248","TWOWAY.1DUQ.7.euler.387,TWOWAY.1DUQ.7.euler.267",0.52217157002,0.307979192511,0.867251130838,2.4550211844
29,"TWOWAY.1DUQ.7.euler.234,TWOWAY.1DUQ.7.euler.267","TWOWAY.1DUQ.7.euler.234,TWOWAY.1DUQ.7.euler.248","TWOWAY.1DUQ.7.euler.387,TWOWAY.1DUQ.7.euler.267",0.52217157002,0.307979192511,0.867251130838,2.4550211844
30,"TWOWAY.1DUQ.7.euler.248,TWOWAY.1DUQ.7.euler.387","TWOWAY.1DUQ.7.euler.234,TWOWAY.1DUQ.7.euler.248","TWOWAY.1DUQ.7.euler.387,TWOWAY.1DUQ.7.euler.267",0.52217157002,0.307979192511,0.867251130838,2.4550211844
31,"TWOWAY.1DUQ.7.euler.248,TWOWAY.1DUQ.7.euler.267","TWOWAY.1DUQ.7.euler.234,TWOWAY.1DUQ.7.euler.248","TWOWAY.1DUQ.7.euler.387,TWOWAY.1DUQ.7.euler.267",0.52217157002,0.307979192511,0.867251130838,2.4550211844
32,"TWOWAY.1DUQ.7.euler.477,TWOWAY.1DUQ.7.euler.102","TWOWAY.1DUQ.7.euler.477,TWOWAY.1DUQ.7.euler.361","TWOWAY.1DUQ.7.euler.102,TWOWAY.1DUQ.7.euler.327",0.526920814584,0.746101712326,0.93749794221,0.884968449827
33,"TWOWAY.1DUQ.7.euler.477,TWOWAY.1DUQ.7.euler.327","TWOWAY.1DUQ.7.euler.477,TWOWAY.1DUQ.7.euler.361","TWOWAY.1DUQ.7.euler.102,TWOWAY.1DUQ.7.euler.327",0.526920814584,0.746101712326,0.93749794221,0.884968449827
34,"TWOWAY.1DUQ.7.euler.361,TWOWAY.1DUQ.7.euler.102","TWOWAY.1DUQ.7.euler.477,TWOWAY.1DUQ.7.euler.361","TWOWAY.1DUQ.7.euler.102,TWOWAY.1DUQ.7.euler.327",0.526920814584,0.746101712326,0.93749794221,0.884968449827
35,"TWOWAY.1DUQ.7.euler.361,TWOWAY.1DUQ.7.euler.327","TWOWAY.1DUQ.7.euler.477,TWOWAY.1DUQ.7.euler.361","TWOWAY.1DUQ.7.euler.102,TWOWAY.1DUQ.7.euler.327",0.526920814584,0.746101712326,0.93749794221,0.884968449827
36,"TWOWAY.1DUQ.7.euler.97,TWOWAY.1DUQ.7.euler.26","TWOWAY.1DUQ.7.euler.97,TWOWAY.1DUQ.7.euler.313","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.386",0.154720629472,0.583200914234,1.73940916141,0.889137010194
37,"TWOWAY.1DUQ.7.euler.97,TWOWAY.1DUQ.7.euler.386","TWOWAY.1DUQ.7.euler.97,TWOWAY.1DUQ.7.euler.313","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.386",0.154720629472,0.583200914234,1.73940916141,0.889137010194
38,"TWOWAY.1DUQ.7.euler.313,TWOWAY.1DUQ.7.euler.26","TWOWAY.1DUQ.7.euler.97,TWOWAY.1DUQ.7.euler.313","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.386",0.154720629472,0.583200914234,1.73940916141,0.889137010194
39,"TWOWAY.1DUQ.7.euler.313,TWOWAY.1DUQ.7.euler.386","TWOWAY.1DUQ.7.euler.97,TWOWAY.1DUQ.7.euler.313","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.386",0.154720629472,0.583200914234,1.73940916141,0.889137010194
40,"TWOWAY.1DUQ.7.euler.122,TWOWAY.1DUQ.7.euler.429","TWOWAY.1DUQ.7.euler.122,TWOWAY.1DUQ.7.euler.401","TWOWAY.1DUQ.7.euler.429,TWOWAY.1DUQ.7.euler.215",0.430496475925,0.595729216882,1.2596304951,1.19367197192
41,"TWOWAY.1DUQ.7.euler.122,TWOWAY.1DUQ.7.euler.215","TWOWAY.1DUQ.7.euler.122,TWOWAY.1DUQ.7.euler.401","TWOWAY.1DUQ.7.euler.429,TWOWAY.1DUQ.7.euler.215",0.430496475925,0.595729216882,1.2596304951,1.19367197192
42,"TWOWAY.1DUQ.7.euler.401,TWOWAY.1DUQ.7.euler.429","TWOWAY.1DUQ.7.euler.122,TWOWAY.1DUQ.7.euler.401","TWOWAY.1DUQ.7.euler.429,TWOWAY.1DUQ.7.euler.215",0.430496475925,0.595729216882,1.2596304951,1.19367197192
43,"TWOWAY.1DUQ.7.euler.401,TWOWAY.1DUQ.7.euler.215","TWOWAY.1DUQ.7.euler.122,TWOWAY.1DUQ.7.euler.401","TWOWAY.1DUQ.7.euler.429,TWOWAY.1DUQ.7.euler.215",0.430496475925,0.595729216882,1.2596304951,1.19367197192
44,"TWOWAY.1DUQ.7.euler.418,TWOWAY.1DUQ.7.euler.447","TWOWAY.1DUQ.7.euler.418,TWOWAY.1DUQ.7.euler.58","TWOWAY.1DUQ.7.euler.447,TWOWAY.1DUQ.7.euler.352",0.71360645716,0.260061319457,0.8941119858,1.30867666481
45,"TWOWAY.1DUQ.7.euler.418,TWOWAY.1DUQ.7.euler.352","TWOWAY.1DUQ.7.euler.418,TWOWAY.1DUQ.7.euler.58","TWOWAY.1DUQ.7.euler.447,TWOWAY.1DUQ.7.euler.352",0.71360645716,0.260061319457,0.8941119858,1.30867666481
46,"TWOWAY.1DUQ.7.euler.58,TWOWAY.1DUQ.7.euler.447","TWOWAY.1DUQ.7.euler.418,TWOWAY.1DUQ.7.euler.58","TWOWAY.1DUQ.7.euler.447,TWOWAY.1DUQ.7.euler.352",0.71360645716,0.260061319457,0.8941119858,1.30867666481
47,"TWOWAY.1DUQ.7.euler.58,TWOWAY.1DUQ.7.euler.352","TWOWAY.1DUQ.7.euler.418,TWOWAY.1DUQ.7.euler.58","TWOWAY.1DUQ.7.euler.447,TWOWAY.1DUQ.7.euler.352",0.71360645716,0.260061319457,0.8941119858,1.30867666481
48,"TWOWAY.1DUQ.7.euler.256,TWOWAY.1DUQ.7.euler.243","TWOWAY.1DUQ.7.euler.256,TWOWAY.1DUQ.7.euler.345","TWOWAY.1DUQ.7.euler.243,TWOWAY.1DUQ.7.euler.357",0.188555593201,0.5815916078,3.00908041282,1.17952404155
49,"TWOWAY.1DUQ.7.euler.256,TWOWAY.1DUQ.7.euler.357","TWOWAY.1DUQ.7.euler.256,TWOWAY.1DUQ.7.euler.345","TWOWAY.1DUQ.7.euler.243,TWOWAY.1DUQ.7.euler.357",0.188555593201,0.5815916078,3.00908041282,1.17952404155
50,"TWOWAY.1DUQ.7.euler.345,TWOWAY.1DUQ.7.euler.243","TWOWAY.1DUQ.7.euler.256,TWOWAY.1DUQ.7.euler.345","TWOWAY.1DUQ.7.euler.243,TWOWAY.1DUQ.7.euler.357",0.188555593201,0.5815916078,3.00908041282,1.17952404155
51,"TWOWAY.1DUQ.7.euler.345,TWOWAY.1DUQ.7.euler.357","TWOWAY.1DUQ.7.euler.256,TWOWAY.1DUQ.7.euler.345","TWOWAY.1DUQ.7.euler.243,TWOWAY.1DUQ.7.euler.357",0.188555593201,0.5815916078,3.00908041282,1.17952404155
52,"TWOWAY.1DUQ.7.euler.279,TWOWAY.1DUQ.7.euler.234","TWOWAY.1DUQ.7.euler.279,TWOWAY.1DUQ.7.euler.92","TWOWAY.1DUQ.7.euler.234,TWOWAY.1DUQ.7.euler.27",0.593386470263,0.612896161885,1.13225631259,1.27552228469
53,"TWOWAY.1DUQ.7.euler.279,TWOWAY.1DUQ.7.euler.27","TWOWAY.1DUQ.7.euler.279,TWOWAY.1DUQ.7.euler.92","TWOWAY.1DUQ.7.euler.234,TWOWAY.1DUQ.7.euler.27",0.593386470263,0.612896161885,1.13225631259,1.27552228469
54,"TWOWAY.1DUQ.7.euler.92,TWOWAY.1DUQ.7.euler.234","TWOWAY.1DUQ.7.euler.279,TWOWAY.1DUQ.7.euler.92","TWOWAY.1DUQ.7.euler.234,TWOWAY.1DUQ.7.euler.27",0.593386470263,0.612896161885,1.13225631259,1.27552228469
55,"TWOWAY.1DUQ.7.euler.92,TWOWAY.1DUQ.7.euler.27","TWOWAY.1DUQ.7.euler.279,TWOWAY.1DUQ.7.euler.92","TWOWAY.1DUQ.7.euler.234,TWOWAY.1DUQ.7.euler.27",0.593386470263,0.612896161885,1.13225631259,1.27552228469
56,"TWOWAY.1DUQ.7.euler.344,TWOWAY.1DUQ.7.euler.146","TWOWAY.1DUQ.7.euler.344,TWOWAY.1DUQ.7.euler.276","TWOWAY.1DUQ.7.euler.146,TWOWAY.1DUQ.7.euler.411",0.745853978855,0.603345396783,1.08883894688,1.00799499367
57,"TWOWAY.1DUQ.7.euler.344,TWOWAY.1DUQ.7.euler.411","TWOWAY.1DUQ.7.euler.344,TWOWAY.1DUQ.7.euler.276","TWOWAY.1DUQ.7.euler.146,TWOWAY.1DUQ.7.euler.411",0.745853978855,0.603345396783,1.08883894688,1.00799499367
58,"TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.146","TWOWAY.1DUQ.7.euler.344,TWOWAY.1DUQ.7.euler.276","TWOWAY.1DUQ.7.euler.146,TWOWAY.1DUQ.7.euler.411",0.745853978855,0.603345396783,1.08883894688,1.00799499367
59,"TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.411","TWOWAY.1DUQ.7.euler.344,TWOWAY.1DUQ.7.euler.276","TWOWAY.1DUQ.7.euler.146,TWOWAY.1DUQ.7.euler.411",0.745853978855,0.603345396783,1.08883894688,1.00799499367
60,"TWOWAY.1DUQ.7.euler.452,TWOWAY.1DUQ.7.euler.423","TWOWAY.1DUQ.7.euler.452,TWOWAY.1DUQ.7.euler.124","TWOWAY.1DUQ.7.euler.423,TWOWAY.1DUQ.7.euler.397",0.513578121358,0.555036776559,1.05379860942,0.92840971156
61,"TWOWAY.1DUQ.7.euler.452,TWOWAY.1DUQ.7.euler.397","TWOWAY.1DUQ.7.euler.452,TWOWAY.1DUQ.7.euler.124","TWOWAY.1DUQ.7.euler.423,TWOWAY.1DUQ.7.euler.397",0.513578121358,0.555036776559,1.05379860942,0.92840971156
62,"TWOWAY.1DUQ.7.euler.124,TWOWAY.1DUQ.7.euler.423","TWOWAY.1DUQ.7.euler.452,TWOWAY.1DUQ.7.euler.124","TWOWAY.1DUQ.7.euler.423,TWOWAY.1DUQ.7.euler.397",0.513578121358,0.555036776559,1.05379860942,0.92840971156
63,"TWOWAY.1DUQ.7.euler.124,TWOWAY.1DUQ.7.euler.397","TWOWAY.1DUQ.7.euler.452,TWOWAY.1DUQ.7.euler.124","TWOWAY.1DUQ.7.euler.423,TWOWAY.1DUQ.7.euler.397",0.513578121358,0.555036776559,1.05379860942,0.92840971156
64,"TWOWAY.1DUQ.7.euler.21,TWOWAY.1DUQ.7.euler.26","TWOWAY.1DUQ.7.euler.21,TWOWAY.1DUQ.7.euler.424","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.351",0.517704536538,0.62761911729,0.940598035653,0.890822531782
65,"TWOWAY.1DUQ.7.euler.21,TWOWAY.1DUQ.7.euler.351","TWOWAY.1DUQ.7.euler.21,TWOWAY.1DUQ.7.euler.424","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.351",0.517704536538,0.62761911729,0.940598035653,0.890822531782
66,"TWOWAY.1DUQ.7.euler.424,TWOWAY.1DUQ.7.euler.26","TWOWAY.1DUQ.7.euler.21,TWOWAY.1DUQ.7.euler.424","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.351",0.517704536538,0.62761911729,0.940598035653,0.890822531782
67,"TWOWAY.1DUQ.7.euler.424,TWOWAY.1DUQ.7.euler.351","TWOWAY.1DUQ.7.euler.21,TWOWAY.1DUQ.7.euler.424","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.351",0.517704536538,0.62761911729,0.940598035653,0.890822531782
68,"TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.70","TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.252","TWOWAY.1DUQ.7.euler.70,TWOWAY.1DUQ.7.euler.68",0.732852335471,0.593751811925,0.910077915966,1.5533807515
69,"TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.68","TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.252","TWOWAY.1DUQ.7.euler.70,TWOWAY.1DUQ.7.euler.68",0.732852335471,0.593751811925,0.910077915966,1.5533807515
70,"TWOWAY.1DUQ.7.euler.252,TWOWAY.1DUQ.7.euler.70","TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.252","TWOWAY.1DUQ.7.euler.70,TWOWAY.1DUQ.7.euler.68",0.732852335471,0.593751811925,0.910077915966,1.5533807515
71,"TWOWAY.1DUQ.7.euler.252,TWOWAY.1DUQ.7.euler.68","TWOWAY.1DUQ.7.euler.276,TWOWAY.1DUQ.7.euler.252","TWOWAY.1DUQ.7.euler.70,TWOWAY.1DUQ.7.euler.68",0.732852335471,0.593751811925,0.910077915966,1.5533807515
72,"TWOWAY.1DUQ.7.euler.428,TWOWAY.1DUQ.7.euler.26","TWOWAY.1DUQ.7.euler.428,TWOWAY.1DUQ.7.euler.436","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.386",0.58303870525,0.583200914234,0.924446816295,0.889137010194
73,"TWOWAY.1DUQ.7.euler.428,TWOWAY.1DUQ.7.euler.386","TWOWAY.1DUQ.7.euler.428,TWOWAY.1DUQ.7.euler.436","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.386",0.58303870525,0.583200914234,0.924446816295,0.889137010194
74,"TWOWAY.1DUQ.7.euler.436,TWOWAY.1DUQ.7.euler.26","TWOWAY.1DUQ.7.euler.428,TWOWAY.1DUQ.7.euler.436","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.386",0.58303870525,0.583200914234,0.924446816295,0.889137010194
75,"TWOWAY.1DUQ.7.euler.436,TWOWAY.1DUQ.7.euler.386","TWOWAY.1DUQ.7.euler.428,TWOWAY.1DUQ.7.euler.436","TWOWAY.1DUQ.7.euler.26,TWOWAY.1DUQ.7.euler.386",0.58303870525,0.583200914234,0.924446816295,0.889137010194
76,"TWOWAY.1DUQ.7.euler.392,TWOWAY.1DUQ.7.euler.56","TWOWAY.1DUQ.7.euler.392,TWOWAY.1DUQ.7.euler.172","TWOWAY.1DUQ.7.euler.56,TWOWAY.1DUQ.7.euler.290",0.668465564745,0.598051707011,1.02908968427,0.935120911154
77,"TWOWAY.1DUQ.7.euler.392,TWOWAY.1DUQ.7.euler.290","TWOWAY.1DUQ.7.euler.392,TWOWAY.1DUQ.7.euler.172","TWOWAY.1DUQ.7.euler.56,TWOWAY.1DUQ.7.euler.290",0.668465564745,0.598051707011,1.02908968427,0.935120911154
78,"TWOWAY.1DUQ.7.euler.172,TWOWAY.1DUQ.7.euler.56","TWOWAY.1DUQ.7.euler.392,TWOWAY.1DUQ.7.euler.172","TWOWAY.1DUQ.7.euler.56,TWOWAY.1DUQ.7.euler.290",0.668465564745,0.598051707011,1.02908968427,0.935120911154
79,"TWOWAY.1DUQ.7.euler.172,TWOWAY.1DUQ.7.euler.290","TWOWAY.1DUQ.7.euler.392,TWOWAY.1DUQ.7.euler.172","TWOWAY.1DUQ.7.euler.56,TWOWAY.1DUQ.7.euler.290",0.668465564745,0.598051707011,1.02908968427,0.935120911154
80,"TWOWAY.1DUQ.7.euler.135,TWOWAY.1DUQ.7.euler.268","TWOWAY.1DUQ.7.euler.135,TWOWAY.1DUQ.7.euler.126","TWOWAY.1DUQ.7.euler.268,TWOWAY.1DUQ.7.euler.58",0.670349684757,0.626021657867,0.850394892327,0.847951713
81,"TWOWAY.1DUQ.7.euler.135,TWOWAY.1DUQ.7.euler.58","TWOWAY.1DUQ.7.euler.135,TWOWAY.1DUQ.7.euler.126","TWOWAY.1DUQ.7.euler.268,TWOWAY.1DUQ.7.euler.58",0.670349684757,0.626021657867,0.850394892327,0.847951713
82,"TWOWAY.1DUQ.7.euler.126,TWOWAY.1DUQ.7.euler.268","TWOWAY.1DUQ.7.euler.135,TWOWAY.1DUQ.7.euler.126","TWOWAY.1DUQ.7.euler.268,TWOWAY.1DUQ.7.euler.58",0.670349684757,0.626021657867,0.850394892327,0.847951713
83,"TWOWAY.1DUQ.7.euler.126,TWOWAY.1DUQ.7.euler.58","TWOWAY.1DUQ.7.euler.135,TWOWAY.1DUQ.7.euler.126","TWOWAY.1DUQ.7.euler.268,TWOWAY.1DUQ.7.euler.58",0.670349684757,0.626021657867,0.850394892327,0.847951713
84,"TWOWAY.1DUQ.7.euler.167,TWOWAY.1DUQ.7.euler.174","TWOWAY.1DUQ.7.euler.167,TWOWAY.1DUQ.7.euler.310","TWOWAY.1DUQ.7.euler.174,TWOWAY.1DUQ.7.euler.281",0.534307016488,0.585552417889,1.11660670432,1.00688145119
85,"TWOWAY.1DUQ.7.euler.167,TWOWAY.1DUQ.7.euler.281","TWOWAY.1DUQ.7.euler.167,TWOWAY.1DUQ.7.euler.310","TWOWAY.1DUQ.7.euler.174,TWOWAY.1DUQ.7.euler.281",0.534307016488,0.585552417889,1.11660670432,1.00688145119
86,"TWOWAY.1DUQ.7.euler.310,TWOWAY.1DUQ.7.euler.174","TWOWAY.1DUQ.7.euler.167,TWOWAY.1DUQ.7.euler.310","TWOWAY.1DUQ.7.euler.174,TWOWAY.1DUQ.7.euler.281",0.534307016488,0.585552417889,1.11660670432,1.00688145119
87,"TWOWAY.1DUQ.7.euler.310,TWOWAY.1DUQ.7.euler.281","TWOWAY.1DUQ.7.euler.167,TWOWAY.1DUQ.7.euler.310","TWOWAY.1DUQ.7.euler.174,TWOWAY.1DUQ.7.euler.281",0.534307016488,0.585552417889,1.11660670432,1.00688145119
88,"TWOWAY.1DUQ.7.euler.333,TWOWAY.1DUQ.7.euler.192","TWOWAY.1DUQ.7.euler.333,TWOWAY.1DUQ.7.euler.94","TWOWAY.1DUQ.7.euler.192,TWOWAY.1DUQ.7.euler.56",0.730154008763,0.426173166831,0.7955491295,1.08984330187
89,"TWOWAY.1DUQ.7.euler.333,TWOWAY.1DUQ.7.euler.56","TWOWAY.1DUQ.7.euler.333,TWOWAY.1DUQ.7.euler.94","TWOWAY.1DUQ.7.euler.192,TWOWAY.1DUQ.7.euler.56",0.730154008763,0.426173166831,0.7955491295,1.08984330187
90,"TWOWAY.1DUQ.7.euler.94,TWOWAY.1DUQ.7.euler.192","TWOWAY.1DUQ.7.euler.333,TWOWAY.1DUQ.7.euler.94","TWOWAY.1DUQ.7.euler.192,TWOWAY.1DUQ.7.euler.56",0.730154008763,0.426173166831,0.7955491295,1.08984330187
91,"TWOWAY.1DUQ.7.euler.94,TWOWAY.1DUQ.7.euler.56","TWOWAY.1DUQ.7.euler.333,TWOWAY.1DUQ.7.euler.94","TWOWAY.1DUQ.7.euler.192,TWOWAY.1DUQ.7.euler.56",0.730154008763,0.426173166831,0.7955491295,1.08984330187
